"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000224041",103.680645496362,-5.61065379191449,1.41296460332041,-3.9708381786279,7.16202149970712e-05,0.00290170386215407,"IGKV3D-15",NA
"ENSG00000141642",545.040779677773,0.484141223111454,0.121954287268243,3.96985816535147,7.19154283522075e-05,0.00290946611216849,"ELAC1",55520
"ENSG00000160185",255.350003470183,-2.41454346257582,0.608632802858452,-3.96715959316666,7.27342899914468e-05,0.00293836066199979,"UBASH3A",53347
"ENSG00000188282",53.1459899389758,-3.25609211875291,0.821730845827534,-3.96248009343476,7.41751935256196e-05,0.00298801491077778,"RUFY4",285180
"ENSG00000259417",158.640219950066,-1.75506908862135,0.442922246632774,-3.96247671451119,7.41762436446954e-05,0.00298801491077778,"LINC01314",NA
"ENSG00000272529",60.5883273324221,-1.41488256219495,0.357257971722107,-3.96039465648514,7.48259966859671e-05,0.00300987035666461,"RP11-415F23.4",NA
"ENSG00000238231",11.2954729273545,-1.5946207482547,0.402677680410534,-3.96004254973597,7.49364102185747e-05,0.0030099994130285,"RP11-460I13.6",NA
"ENSG00000140379",119.941577667021,-1.74291488669571,0.44048323299312,-3.95682458751599,7.595266125864e-05,0.00304646124308405,"BCL2A1",597
"ENSG00000144395",76.600339199858,-1.09936245610887,0.277883326466608,-3.95620158318845,7.61509094487433e-05,0.00305005575548126,"CCDC150",284992
"ENSG00000169245",218.684601972978,-3.40169787360014,0.860272938012201,-3.95420769768757,7.6788684097108e-05,0.00307121920711468,"CXCL10",3627
"ENSG00000176928",94.7186953159787,-1.40107548391694,0.354581357939354,-3.95135122742853,7.77111755631011e-05,0.0031036937073758,"GCNT4",51301
"ENSG00000145649",258.023510636288,-2.23700237784145,0.566235906591012,-3.9506544035845,7.79377979734874e-05,0.00310832322968978,"GZMA",3001
"ENSG00000099308",1673.65612156535,-0.877846362343894,0.222280850050787,-3.94926671435404,7.8390967419205e-05,0.00312196197479293,"MAST3",23031
"ENSG00000183496",196.661007901984,-1.08847935792214,0.275759693037257,-3.94720252961365,7.90696671654397e-05,0.00314388398928511,"MEX3B",84206
"ENSG00000108405",225.080791823654,-2.04029186976125,0.516933604071937,-3.94691282147199,7.91653659730232e-05,0.00314388398928511,"P2RX1",5023
"ENSG00000206341",1180.85455022215,-0.845610532033445,0.214373597560591,-3.94456473024593,7.99450572654814e-05,0.00317036352096458,"HLA-H",NA
"ENSG00000197721",6.6111844930219,-3.21952609169091,0.816571095307382,-3.94273825046303,8.05565592422996e-05,0.0031901079179775,"CR1L",1379
"ENSG00000253998",82.1892404276165,-6.48877918038426,1.64670086681295,-3.94047231719914,8.13213351956434e-05,0.00321585792716631,"IGKV2-29",NA
"ENSG00000232810",45.2212884510461,-3.0279220963337,0.768485206042895,-3.94011761387724,8.14416706772098e-05,0.00321608690239665,"TNF",7124
"ENSG00000254098",20.5836310125625,-6.16142302903007,1.56421274303413,-3.93899298958442,8.182432077957e-05,0.00322304603656361,"IGKV2-26",NA
"ENSG00000144354",161.041366193576,-1.82311886110966,0.462965232436777,-3.93791743607578,8.21918638807402e-05,0.00322304603656361,"CDCA7",83879
"ENSG00000109927",272.209022824978,0.800957256571389,0.203376350868362,3.93830085529374,8.20606614835023e-05,0.00322304603656361,"TECTA",7007
"ENSG00000211935",340.892169320344,-4.95033325801628,1.25702652719104,-3.93812950716189,8.21192706953496e-05,0.00322304603656361,"IGHV1-3",NA
"ENSG00000197943",2006.78931972738,-1.32130530346045,0.335527460915571,-3.93799452317535,8.21654694976194e-05,0.00322304603656361,"PLCG2",5336
"ENSG00000050344",554.475300478863,-1.16908206173371,0.296985038956152,-3.93650153503631,8.26780916890967e-05,0.0032375910465199,"NFE2L3",9603
"ENSG00000111679",3109.18318097697,-1.29266176796069,0.328664979821985,-3.93306816156939,8.3868442942349e-05,0.00327962990597818,"PTPN6",5777
"ENSG00000102316",10372.5310459837,0.569283504868369,0.144773412710765,3.93223793104683,8.41587060416701e-05,0.00328640332341025,"MAGED2",10916
"ENSG00000211699",18.9603269410413,-2.36137210478723,0.600602454661861,-3.93167241735081,8.43569627876628e-05,0.0032895700613739,"TRGV3",NA
"ENSG00000154025",47.7140611104779,-1.79949681247871,0.457946415052855,-3.92949208319714,8.5125479109181e-05,0.00331493491948471,"SLC5A10",125206
"ENSG00000197381",1882.52154573975,-0.992436384476283,0.252616344824876,-3.92863092514572,8.54308357096532e-05,0.00332221824684201,"ADARB1",104
"ENSG00000113593",2168.35110586921,-0.44602290810172,0.11354999487481,-3.92798703860324,8.56598263157729e-05,0.00332651582775651,"PPWD1",23398
"ENSG00000164543",1263.45389476214,-1.17603302250819,0.299477109500922,-3.92695463258627,8.6028200151582e-05,0.003336206872453,"STK17A",9263
"ENSG00000189430",12.9488706458986,-1.73320179857663,0.441409478443026,-3.92651694904721,8.61848218277938e-05,0.00333767067925375,"NCR1",9437
"ENSG00000162676",273.003896059979,-1.87259797804975,0.477164598547781,-3.92442772106077,8.69361555417717e-05,0.00334788633277772,"GFI1",2672
"ENSG00000227242",59.6093213934982,-1.49522077928753,0.381042610914048,-3.92402512595844,8.70816472155573e-05,0.00334788633277772,"NBPF13P",NA
"ENSG00000271714",30.6384744462735,1.60720301640997,0.409603976068525,3.92379740020172,8.71640456338112e-05,0.00334788633277772,"CTD-2377O17.1",NA
"ENSG00000006075",31.2905398971587,-2.36712539280987,0.603104883635213,-3.92489839999641,8.67663506323851e-05,0.00334788633277772,NA,NA
"ENSG00000167476",65.878243172021,-2.43589377316881,0.620564392658162,-3.9252876929254,8.66261438434484e-05,0.00334788633277772,"JSRP1",105372240
"ENSG00000196757",1861.16783146099,-0.660540307800001,0.168320454433818,-3.92430207024969,8.69815391386599e-05,0.00334788633277772,"ZNF700",90592
"ENSG00000179277",258.757889628455,0.859689969328638,0.219172847964312,3.92242915723129,8.76606724357154e-05,0.00336236161199123,"MEIS3P1",NA
"ENSG00000204632",142.293106568746,-1.38776837323828,0.353900637273485,-3.92135030874739,8.80541423536891e-05,0.00337284605029267,"HLA-G",3135
"ENSG00000178401",457.333136197627,0.855437579353586,0.218218240153466,3.92010117372399,8.85118022396703e-05,0.00338575731809703,"DNAJC22",79962
"ENSG00000111860",1044.02317276645,-0.996884679058871,0.254360836256236,-3.91917519116283,8.88525144288505e-05,0.00339416605118209,"CEP85L",387119
"ENSG00000197846",45.2521743168375,-2.9496153454811,0.752759767187041,-3.91840195777653,8.91379719596018e-05,0.00339685870920002,NA,NA
"ENSG00000158517",293.61411405663,-2.46873026069557,0.63004670967224,-3.91832894735668,8.91649702133567e-05,0.00339685870920002,"NCF1",653361
"ENSG00000258929",26.4522767071075,-2.26033068674407,0.576997601594642,-3.91740048918265,8.95089757662497e-05,0.00340073547035046,NA,NA
"ENSG00000223511",42.954916814646,-2.89229498493776,0.738294669542835,-3.91753469753306,8.94591724680496e-05,0.00340073547035046,"RP13-297E16.4",NA
"ENSG00000091164",6958.6669553271,0.870991972891791,0.222391956232431,3.9164724644154,8.98540733334932e-05,0.00340923353646553,"TXNL1",9352
"ENSG00000256262",14.6941149801049,-2.32828185204073,0.595336983692362,-3.91086378944645,9.19666282763495e-05,0.00348467884226055,"USP30-AS1",NA
"ENSG00000071246",1138.08718460455,-0.964528857752249,0.246655356994067,-3.91043141939727,9.21314168880925e-05,0.00348621804847301,"VASH1",22846
"ENSG00000260063",77.7339230280479,0.885006014655178,0.226563816975156,3.9062107377553,9.37547545857413e-05,0.00353335871745484,"RP5-968P14.2",101928728
"ENSG00000119969",252.546257075241,-1.14958658612708,0.294295348721881,-3.90623430210402,9.3745616858795e-05,0.00353335871745484,"HELLS",3070
"ENSG00000172575",353.252797897063,-1.97883777927071,0.506505372119959,-3.90684460263149,9.3509248742394e-05,0.00353335871745484,"RASGRP1",10125
"ENSG00000228037",34.8529114158716,-1.58607509595043,0.406096816704172,-3.90565754448115,9.39695123665965e-05,0.00353670509211385,"RP3-395M20.9",NA
"ENSG00000164362",13.0143774323291,-4.78760860183834,1.22602969151173,-3.90496954110067,9.42372536155314e-05,0.00354203396219983,"TERT",7015
"ENSG00000092345",2.57817019106221,-4.41036083579516,1.13052899599736,-3.90114791518842,9.57376282511196e-05,0.00358881894313309,"DAZL",1618
"ENSG00000257499",51.9223531749032,-1.72729781703664,0.442751940335273,-3.90127667363501,9.56867124456661e-05,0.00358881894313309,NA,NA
"ENSG00000113249",14.7033667257334,-3.5700572165332,0.915267866773,-3.90055998482751,9.5970442720708e-05,0.00359274949369242,"HAVCR1",26762
"ENSG00000111801",2171.02783605387,-1.14947098156324,0.294913691047423,-3.89765214860235,9.7129798061403e-05,0.00363130937439416,"BTN3A3",10384
"ENSG00000263874",80.5608714752083,-1.17285283999101,0.30093879396042,-3.89731355188877,9.72656529708447e-05,0.00363155284370001,"LINC00672",NA
"ENSG00000198520",211.839575849132,-1.63785569175781,0.420462490269934,-3.89536695819481,9.80501703886136e-05,0.00365598224966946,"C1orf228",339541
"ENSG00000227155",53.1896876849336,-2.0460216380211,0.525424940106657,-3.8940322048774,9.85915519588664e-05,0.0036712931092163,"RP11-165F24.3",NA
"ENSG00000106948",4620.62020187204,-1.45089756875886,0.372762769502432,-3.89228133135597,9.93059933895127e-05,0.00369299917403622,"AKNA",80709
"ENSG00000211791",9.13912162740023,-3.4139352622482,0.877229022587267,-3.89172630447094,9.95334896504182e-05,0.00369656321285025,"TRAV13-2",NA
"ENSG00000137975",43.6539134831925,-3.45296020298556,0.887529705762251,-3.89052916264926,0.000100025854216854,0.00370994175541163,"CLCA2",9635
"ENSG00000084207",19389.0917211474,0.792652794808719,0.20378351979081,3.88968055720305,0.000100376263128113,0.00371802683357261,"GSTP1",2950
"ENSG00000163501",104.020509943385,3.72812659908155,0.959807432064931,3.88424435416264,0.000102648633672734,0.00379346078534389,"IHH",3549
"ENSG00000131969",11.4361280759785,1.73652918176608,0.447079373441146,3.88416304782775,0.000102682985962224,0.00379346078534389,"ABHD12B",145447
"ENSG00000267074",62.1092900735101,-2.13810608454499,0.550580398388009,-3.88336760771895,0.00010301963578699,0.00380089660182829,"RP11-1094M14.5",NA
"ENSG00000124772",828.560528878708,-1.69208289062598,0.435848215717813,-3.8822755941291,0.000103483499800343,0.00381300029382444,"CPNE5",57699
"ENSG00000155846",274.311323658138,-0.941245419501112,0.242703117940081,-3.87817605101179,0.000105242548383098,0.00387273267490465,"PPARGC1B",133522
"ENSG00000020633",837.85334009775,-2.15069959000307,0.554924936876758,-3.87565857484742,0.000106336701421769,0.00390787377725002,"RUNX3",864
"ENSG00000081059",1609.90032375292,-1.43584403892306,0.370741864720682,-3.87289425758495,0.000107550498097326,0.00394731416350148,"TCF7",6932
"ENSG00000186583",16.7230683306623,-2.34557619091046,0.60581276608545,-3.87178402671629,0.000108041664360323,0.00396016424313942,"SPATC1",375686
"ENSG00000143409",3851.17317818991,0.627653186945961,0.162273278455591,3.86787765009462,0.000109786722202562,0.00400322311594978,"FAM63A",55793
"ENSG00000180875",77.0262902204923,2.18127823304557,0.563877887273659,3.86835214197176,0.000109573346999672,0.00400322311594978,"GREM2",64388
"ENSG00000256628",151.341689711128,0.510538154029768,0.131994068639787,3.86788708985879,0.000109782473396953,0.00400322311594978,"ZBTB11-AS1",100009676
"ENSG00000135077",346.229501238598,-1.87176381822398,0.483863889182128,-3.86836848145004,0.000109566006239992,0.00400322311594978,"HAVCR2",84868
"ENSG00000120332",294.375439270528,2.71200723251275,0.701228982945708,3.86750590530387,0.000109954166666139,0.00400412858298986,"TNN",63923
"ENSG00000268088",5.29342278403962,-4.50981765511793,1.16706953983761,-3.86422359694645,0.000111443102994647,0.00405309326785067,"AC093063.2",NA
"ENSG00000255150",99.8821525121933,-0.95047167068915,0.246066368786775,-3.86266386331229,0.0001121572843637,0.00407075666418371,"EID3",493861
"ENSG00000211965",274.456715073309,-4.76350784398391,1.23326103550425,-3.86253007826217,0.00011221874338705,0.00407075666418371,"IGHV3-49",NA
"ENSG00000237988",36.4013057888065,-3.77281846485863,0.977202414543829,-3.86083620824846,0.000112999636576373,0.00409120809380757,"OR2I1P",NA
"ENSG00000048052",801.46503121505,-1.33833378317056,0.346657924967293,-3.8606755731802,0.0001130739566476,0.00409120809380757,"HDAC9",9734
"ENSG00000204252",1330.4238152193,-1.72530037217231,0.446938577118906,-3.8602628202159,0.000113265134102564,0.00409285092689537,"HLA-DOA",3111
"ENSG00000139626",1039.06079915121,-1.48932538961445,0.386040066401145,-3.85795547985127,0.000114339467953627,0.00412636149323134,"ITGB7",3695
"ENSG00000173020",8155.58578168221,-0.895809327030256,0.232298608707707,-3.8562836515195,0.000115123894539078,0.00414933708212286,"GRK2",156
"ENSG00000102245",105.897837821313,-2.14343082704348,0.55597284876636,-3.85527968101232,0.000115597396618528,0.00416106167289541,"CD40LG",959
"ENSG00000139410",1251.54249571728,0.896525587799305,0.23257654547655,3.85475494084032,0.000115845609825214,0.00416465708970875,"SDSL",113675
"ENSG00000253291",4.88792024686744,-3.01141455120806,0.781445021817379,-3.85364864722604,0.000116370557987485,0.00417817922840745,"TRBV7-7",NA
"ENSG00000270472",10.0622632543414,-5.0465635763258,1.31021798913632,-3.851697670288,0.000117301788094307,0.00420623538227824,"IGHV3OR16-9",NA
"ENSG00000168615",3872.48425560065,0.554296788898102,0.144218310344007,3.84345640699802,0.000121313556326534,0.00434454173594401,"ADAM9",8754
"ENSG00000222004",3.1644495015201,-4.14750673381016,1.07965009291842,-3.8415286221103,0.000122270475176677,0.00437115057899831,"C7orf71",NA
"ENSG00000183542",99.2539448561798,-2.28056097858693,0.593689983143216,-3.84133309191573,0.000122367929447329,0.00437115057899831,"KLRC4",8302
"ENSG00000206432",35.4079330690937,-1.91581623315141,0.498911632630009,-3.83999110834958,0.000123038766554455,0.00438952915952916,"TMEM200C",645369
"ENSG00000251546",128.376944563239,-5.05156088079448,1.31585934318057,-3.83898241630014,0.000123545277016942,0.00440200601878765,"IGKV1D-39",NA
"ENSG00000267554",49.2749602003814,-2.02963277890388,0.528788932165043,-3.83826637708521,0.000123906025331368,0.0044092642246246,"RP11-686D22.10",NA
"ENSG00000162892",305.793139055351,-2.2399594091958,0.583658572580833,-3.83779064409369,0.000124146253550951,0.00441222071006335,"IL24",11009
"ENSG00000154124",1375.12412639096,-0.603845837467097,0.157370231402297,-3.83710332053487,0.000124494102969344,0.00441341026397762,"OTULIN",90268
"ENSG00000186470",3408.59195757047,-1.29993830161717,0.338768369936065,-3.83724815236589,0.000124420728326881,0.00441341026397762,"BTN3A2",11118
"ENSG00000168394",2706.83850128071,-1.1460077639549,0.298748902679718,-3.8360233415937,0.000125042528947533,0.0044272624025976,"TAP1",6890
"ENSG00000271375",3.95712643592762,-5.48785742882168,1.4313898310883,-3.83393629717853,0.0001261088134907,0.00445939188460752,"RP11-295P22.2",NA
"ENSG00000228784",186.694779518266,-1.46392046758733,0.38230254387807,-3.82921979209803,0.000128550159492534,0.00454000355732311,"LINC00954",400946
"ENSG00000240143",4.14466900686855,-3.28384437850611,0.85855297730882,-3.82485934508024,0.000130846767802185,0.0046153074115351,"RP4-753P9.3",NA
"ENSG00000225079",27.5384369371944,-2.71731826127104,0.7106368064888,-3.82377923076781,0.000131421599753812,0.00462976694640876,"FTH1P22",NA
"ENSG00000211649",258.846449132511,-4.84082031912277,1.26709139798815,-3.82041921112311,0.000133225039697664,0.0046874178440994,"IGLV7-46",NA
"ENSG00000136110",104.558225395216,3.79790423710379,0.994471705426971,3.81901688743692,0.000133984591076092,0.00470824200706311,"LECT1",11061
"ENSG00000229164",1461.87051298106,-2.1305039708665,0.558362792899235,-3.81562668207905,0.000135837743346084,0.00476739539990998,NA,NA
"ENSG00000214797",16.5205892023931,-3.24202298913047,0.850685360812407,-3.81107179984186,0.000138365567950041,0.00485005000166456,"RP11-1036E20.9",NA
"ENSG00000246627",28.8331354538371,-1.78696757708808,0.469014244580572,-3.81004968982578,0.000138938864047443,0.00486407292501254,"CACNA1C-AS1",100652846
"ENSG00000256128",25.366727029018,-2.53886692146345,0.666474818140818,-3.80939662288488,0.000139306336567076,0.00487086427371582,"LINC00944",NA
"ENSG00000267757",11.8540669484247,-2.22553397745025,0.584408479321061,-3.80818221535008,0.000139992103586289,0.00488875409501521,"EML2-AS1",100287177
"ENSG00000272144",59.4121922227983,-1.72824608745245,0.454056257676468,-3.80623779153791,0.000141096730606485,0.00491663999039065,"CTD-2035E11.5",NA
"ENSG00000112303",241.311489014431,-1.85222728526588,0.48663931166884,-3.80616041666261,0.000141140856653306,0.00491663999039065,"VNN2",8875
"ENSG00000269913",14.602102644561,-1.50628705460926,0.396306808528741,-3.80081043825929,0.000144223605901895,0.00501780196147151,NA,NA
"ENSG00000095981",20.4858970965628,3.84892763574447,1.01274918910089,3.8004746655601,0.000144419183363961,0.00501838788528459,"KCNK16",83795
"ENSG00000101082",171.506481364934,-1.80066827483403,0.473861821335546,-3.7999859743057,0.000144704277585149,0.00502207911218571,"SLA2",84174
"ENSG00000173227",39.5985160128468,-2.80003383516276,0.737000143709117,-3.79923105723015,0.00014514572535805,0.00503118090231849,"SYT12",91683
"ENSG00000159322",3245.14769361836,-0.456526767782694,0.120191420857602,-3.79833073380145,0.000145673859494569,0.00504326134775465,"ADPGK",83440
"ENSG00000160613",4491.3801938616,-0.782188069133495,0.205952985000202,-3.79789624866436,0.000145929377460257,0.00504588562925078,"PCSK7",9159
"ENSG00000211938",721.315510052055,-4.90854243826493,1.29334371621482,-3.79523430370896,0.000147504087227353,0.0050940618168295,"IGHV3-7",NA
"ENSG00000253563",403.499667953817,0.827021945440965,0.217981050858692,3.79400843414178,0.000148234635141901,0.00511096630224278,"NKX2-1-AS1",100506237
"ENSG00000196090",52.5320261012998,-1.85839855372742,0.489851148532824,-3.79380258532332,0.000148357642779779,0.00511096630224278,"PTPRT",11122
"ENSG00000157617",2359.22178139095,-0.503727376434671,0.132829741207162,-3.79227853533987,0.000149271352939295,0.00513614188293701,"C2CD2",25966
"ENSG00000124203",574.729566099337,-2.27696120812158,0.601295295678049,-3.78676038959189,0.000152624146468731,0.00523866523276596,"ZNF831",128611
"ENSG00000100079",25.9709103527342,-2.88834143928086,0.762712269294528,-3.78693454341889,0.000152517256919858,0.00523866523276596,"LGALS2",3957
